Frame,tube_count,total_peptides_in_tubes,avg_tube_size
8967,1,63,63.0
8968,0,0,0.0
8969,4,247,61.8
8970,0,0,0.0
8971,0,0,0.0
8972,0,0,0.0
8973,1,56,56.0
8974,0,0,0.0
8975,0,0,0.0
8976,3,163,54.3
8977,1,113,113.0
8978,1,63,63.0
8979,0,0,0.0
8980,0,0,0.0
8981,0,0,0.0
8982,2,126,63.0
8983,1,56,56.0
8984,2,132,66.0
8985,2,124,62.0
8986,1,77,77.0
8987,0,0,0.0
8988,0,0,0.0
8989,1,59,59.0
8990,1,84,84.0
8991,0,0,0.0
8992,1,84,84.0
8993,0,0,0.0
8994,0,0,0.0
8995,2,133,66.5
8996,1,77,77.0
8997,3,197,65.7
8998,0,0,0.0
8999,0,0,0.0
9000,0,0,0.0
9001,0,0,0.0
9002,1,56,56.0
9003,1,86,86.0
9004,0,0,0.0
9005,2,155,77.5
9006,1,56,56.0
9007,4,362,90.5
9008,0,0,0.0
9009,0,0,0.0
9010,0,0,0.0
9011,1,83,83.0
9012,1,252,252.0
9013,0,0,0.0
9014,0,0,0.0
9015,2,117,58.5
9016,2,327,163.5
9017,2,196,98.0
9018,0,0,0.0
9019,0,0,0.0
9020,0,0,0.0
9021,0,0,0.0
9022,2,122,61.0
9023,0,0,0.0
9024,0,0,0.0
9025,2,567,283.5
9026,0,0,0.0
9027,0,0,0.0
9028,0,0,0.0
9029,0,0,0.0
9030,0,0,0.0
9031,1,93,93.0
9032,0,0,0.0
9033,1,56,56.0
9034,0,0,0.0
9035,0,0,0.0
9036,1,77,77.0
9037,0,0,0.0
9038,1,294,294.0
9039,0,0,0.0
9040,0,0,0.0
9041,2,161,80.5
9042,0,0,0.0
9043,3,178,59.3
9044,1,56,56.0
9045,1,63,63.0
9046,0,0,0.0
9047,2,148,74.0
9048,1,63,63.0
9049,1,63,63.0
9050,1,51,51.0
9051,0,0,0.0
9052,0,0,0.0
9053,0,0,0.0
9054,1,105,105.0
9055,1,91,91.0
9056,0,0,0.0
9057,0,0,0.0
9058,1,70,70.0
9059,0,0,0.0
9060,3,202,67.3
9061,2,119,59.5
9062,1,112,112.0
9063,1,70,70.0
9064,0,0,0.0
9065,1,54,54.0
9066,0,0,0.0
9067,2,143,71.5
9068,1,56,56.0
9069,0,0,0.0
9070,1,126,126.0
9071,1,85,85.0
9072,1,161,161.0
9073,0,0,0.0
9074,0,0,0.0
9075,2,182,91.0
9076,0,0,0.0
9077,1,56,56.0
9078,1,63,63.0
9079,1,56,56.0
9080,0,0,0.0
9081,1,55,55.0
9082,1,56,56.0
9083,2,189,94.5
9084,0,0,0.0
9085,1,55,55.0
9086,1,51,51.0
9087,2,193,96.5
9088,1,133,133.0
9089,1,56,56.0
9090,1,63,63.0
9091,0,0,0.0
9092,0,0,0.0
9093,1,70,70.0
9094,1,58,58.0
9095,0,0,0.0
9096,0,0,0.0
9097,1,63,63.0
9098,1,66,66.0
9099,1,56,56.0
9100,1,93,93.0
9101,0,0,0.0
9102,1,61,61.0
9103,2,133,66.5
9104,1,63,63.0
9105,1,105,105.0
9106,1,98,98.0
9107,1,56,56.0
9108,1,56,56.0
9109,0,0,0.0
9110,0,0,0.0
9111,2,116,58.0
9112,1,88,88.0
9113,4,238,59.5
9114,0,0,0.0
9115,0,0,0.0
9116,0,0,0.0
9117,0,0,0.0
9118,0,0,0.0
9119,1,65,65.0
9120,0,0,0.0
9121,1,67,67.0
9122,0,0,0.0
9123,1,72,72.0
9124,1,133,133.0
9125,0,0,0.0
9126,0,0,0.0
9127,0,0,0.0
9128,1,56,56.0
9129,1,70,70.0
9130,1,56,56.0
9131,1,77,77.0
9132,0,0,0.0
9133,0,0,0.0
9134,1,57,57.0
9135,3,273,91.0
9136,1,58,58.0
9137,0,0,0.0
9138,0,0,0.0
9139,0,0,0.0
9140,0,0,0.0
9141,2,144,72.0
9142,0,0,0.0
9143,1,54,54.0
9144,0,0,0.0
9145,3,207,69.0
9146,0,0,0.0
9147,0,0,0.0
9148,3,313,104.3
9149,1,52,52.0
9150,0,0,0.0
9151,0,0,0.0
9152,1,77,77.0
9153,1,63,63.0
9154,1,72,72.0
9155,1,53,53.0
9156,3,244,81.3
9157,0,0,0.0
9158,0,0,0.0
9159,1,70,70.0
9160,3,268,89.3
9161,3,197,65.7
9162,2,154,77.0
9163,3,192,64.0
9164,0,0,0.0
9165,1,154,154.0
9166,3,292,97.3
9167,4,337,84.2
9168,1,126,126.0
9169,0,0,0.0
9170,0,0,0.0
9171,1,77,77.0
9172,0,0,0.0
9173,0,0,0.0
9174,2,131,65.5
9175,0,0,0.0
9176,2,142,71.0
9177,0,0,0.0
9178,0,0,0.0
9179,1,61,61.0
9180,3,176,58.7
9181,3,235,78.3
9182,3,186,62.0
9183,0,0,0.0
9184,2,240,120.0
9185,2,126,63.0
9186,1,74,74.0
9187,1,79,79.0
9188,1,224,224.0
9189,2,175,87.5
9190,3,258,86.0
9191,0,0,0.0
9192,1,266,266.0
9193,0,0,0.0
9194,0,0,0.0
9195,0,0,0.0
9196,0,0,0.0
9197,0,0,0.0
9198,0,0,0.0
9199,3,190,63.3
9200,0,0,0.0
9201,1,77,77.0
9202,2,138,69.0
9203,1,55,55.0
9204,1,71,71.0
9205,1,91,91.0
9206,2,140,70.0
9207,1,56,56.0
9208,2,129,64.5
9209,1,56,56.0
9210,4,283,70.8
9211,1,70,70.0
9212,2,124,62.0
9213,1,119,119.0
9214,0,0,0.0
9215,1,399,399.0
9216,1,63,63.0
9217,0,0,0.0
9218,0,0,0.0
9219,1,63,63.0
9220,1,65,65.0
9221,3,658,219.3
9222,1,56,56.0
9223,2,155,77.5
9224,3,217,72.3
9225,0,0,0.0
9226,2,267,133.5
9227,2,329,164.5
9228,1,52,52.0
9229,0,0,0.0
9230,1,84,84.0
9231,2,146,73.0
9232,2,175,87.5
9233,1,119,119.0
9234,0,0,0.0
9235,1,77,77.0
9236,5,485,97.0
9237,1,59,59.0
9238,2,224,112.0
9239,0,0,0.0
9240,0,0,0.0
9241,1,70,70.0
9242,0,0,0.0
9243,2,139,69.5
9244,3,229,76.3
9245,0,0,0.0
9246,2,282,141.0
9247,2,229,114.5
9248,2,161,80.5
9249,2,146,73.0
9250,4,516,129.0
9251,1,63,63.0
9252,1,109,109.0
9253,1,56,56.0
9254,1,56,56.0
9255,0,0,0.0
9256,0,0,0.0
9257,2,147,73.5
9258,0,0,0.0
9259,1,84,84.0
9260,1,52,52.0
9261,2,203,101.5
9262,1,70,70.0
9263,1,77,77.0
9264,1,70,70.0
9265,3,191,63.7
9266,1,53,53.0
9267,0,0,0.0
9268,2,118,59.0
9269,1,77,77.0
9270,0,0,0.0
9271,2,140,70.0
9272,0,0,0.0
9273,1,63,63.0
9274,0,0,0.0
9275,2,117,58.5
9276,1,63,63.0
9277,1,55,55.0
9278,1,62,62.0
9279,2,140,70.0
9280,1,67,67.0
9281,1,63,63.0
9282,2,133,66.5
9283,3,209,69.7
9284,2,189,94.5
9285,2,128,64.0
9286,0,0,0.0
9287,1,63,63.0
9288,2,142,71.0
9289,2,168,84.0
9290,1,283,283.0
9291,2,182,91.0
9292,3,182,60.7
9293,3,199,66.3
9294,0,0,0.0
9295,0,0,0.0
9296,1,56,56.0
9297,1,51,51.0
9298,0,0,0.0
9299,2,154,77.0
9300,2,175,87.5
9301,0,0,0.0
9302,1,56,56.0
9303,1,56,56.0
9304,0,0,0.0
9305,1,385,385.0
9306,1,84,84.0
9307,1,63,63.0
9308,3,234,78.0
9309,3,179,59.7
9310,1,63,63.0
9311,0,0,0.0
9312,0,0,0.0
9313,2,129,64.5
9314,0,0,0.0
9315,0,0,0.0
9316,1,90,90.0
9317,1,56,56.0
9318,2,175,87.5
9319,0,0,0.0
9320,1,56,56.0
9321,1,63,63.0
9322,1,84,84.0
9323,0,0,0.0
9324,2,231,115.5
9325,1,53,53.0
9326,0,0,0.0
9327,1,70,70.0
9328,0,0,0.0
9329,1,53,53.0
9330,0,0,0.0
9331,0,0,0.0
9332,0,0,0.0
9333,0,0,0.0
9334,1,63,63.0
9335,0,0,0.0
9336,2,140,70.0
9337,0,0,0.0
9338,1,91,91.0
9339,2,112,56.0
9340,1,124,124.0
9341,3,231,77.0
9342,2,149,74.5
9343,0,0,0.0
9344,2,161,80.5
9345,1,70,70.0
9346,1,98,98.0
9347,0,0,0.0
9348,2,112,56.0
9349,0,0,0.0
9350,3,206,68.7
9351,2,133,66.5
9352,2,105,52.5
9353,2,223,111.5
9354,2,161,80.5
9355,0,0,0.0
9356,2,112,56.0
9357,0,0,0.0
9358,0,0,0.0
9359,1,56,56.0
9360,1,63,63.0
9361,0,0,0.0
9362,3,180,60.0
9363,1,189,189.0
9364,1,105,105.0
9365,2,121,60.5
9366,1,59,59.0
9367,0,0,0.0
9368,0,0,0.0
9369,1,88,88.0
9370,0,0,0.0
9371,0,0,0.0
9372,0,0,0.0
9373,0,0,0.0
9374,1,147,147.0
9375,2,133,66.5
9376,2,135,67.5
9377,0,0,0.0
9378,1,61,61.0
9379,0,0,0.0
9380,0,0,0.0
9381,0,0,0.0
9382,1,86,86.0
9383,0,0,0.0
9384,0,0,0.0
9385,2,187,93.5
9386,2,140,70.0
9387,2,185,92.5
9388,1,63,63.0
9389,2,238,119.0
9390,2,138,69.0
9391,1,51,51.0
9392,0,0,0.0
9393,0,0,0.0
9394,1,106,106.0
9395,3,230,76.7
9396,0,0,0.0
9397,3,193,64.3
9398,1,140,140.0
9399,1,56,56.0
9400,0,0,0.0
9401,1,70,70.0
9402,1,93,93.0
9403,1,54,54.0
9404,4,275,68.8
9405,1,63,63.0
9406,0,0,0.0
9407,1,73,73.0
9408,1,126,126.0
9409,1,62,62.0
9410,1,60,60.0
9411,1,53,53.0
9412,1,91,91.0
9413,0,0,0.0
9414,3,234,78.0
9415,1,56,56.0
9416,1,59,59.0
9417,1,56,56.0
9418,0,0,0.0
9419,0,0,0.0
9420,1,119,119.0
9421,0,0,0.0
9422,1,98,98.0
9423,1,77,77.0
9424,3,191,63.7
9425,1,60,60.0
9426,2,126,63.0
9427,3,273,91.0
9428,0,0,0.0
9429,1,84,84.0
9430,2,232,116.0
9431,1,105,105.0
9432,0,0,0.0
9433,1,52,52.0
9434,1,95,95.0
9435,3,165,55.0
9436,1,70,70.0
9437,1,104,104.0
9438,0,0,0.0
9439,1,116,116.0
9440,1,77,77.0
9441,2,180,90.0
9442,2,145,72.5
9443,2,126,63.0
9444,0,0,0.0
9445,1,70,70.0
9446,0,0,0.0
9447,1,148,148.0
9448,2,155,77.5
9449,1,56,56.0
9450,0,0,0.0
9451,3,260,86.7
9452,2,133,66.5
9453,2,176,88.0
9454,0,0,0.0
9455,1,63,63.0
9456,3,238,79.3
9457,0,0,0.0
9458,2,133,66.5
9459,1,70,70.0
9460,2,140,70.0
9461,3,171,57.0
9462,0,0,0.0
9463,0,0,0.0
9464,1,91,91.0
9465,0,0,0.0
9466,1,70,70.0
9467,0,0,0.0
9468,1,98,98.0
9469,1,122,122.0
9470,1,91,91.0
9471,1,70,70.0
9472,1,70,70.0
9473,2,119,59.5
9474,3,259,86.3
9475,3,202,67.3
9476,1,74,74.0
9477,2,140,70.0
9478,3,219,73.0
9479,0,0,0.0
9480,1,84,84.0
9481,1,70,70.0
9482,1,70,70.0
9483,1,54,54.0
9484,0,0,0.0
9485,1,154,154.0
9486,1,58,58.0
9487,2,119,59.5
9488,1,56,56.0
9489,0,0,0.0
9490,2,117,58.5
9491,1,57,57.0
9492,1,63,63.0
9493,0,0,0.0
9494,1,85,85.0
9495,0,0,0.0
9496,2,177,88.5
9497,1,56,56.0
9498,1,56,56.0
9499,2,136,68.0
9500,1,57,57.0
9501,2,154,77.0
9502,0,0,0.0
9503,1,59,59.0
9504,3,165,55.0
9505,1,88,88.0
9506,0,0,0.0
9507,3,315,105.0
9508,1,56,56.0
9509,1,72,72.0
9510,0,0,0.0
9511,1,77,77.0
9512,2,170,85.0
9513,3,343,114.3
9514,2,123,61.5
9515,7,689,98.4
9516,1,161,161.0
9517,3,224,74.7
9518,0,0,0.0
9519,1,56,56.0
9520,0,0,0.0
9521,1,77,77.0
9522,2,158,79.0
9523,0,0,0.0
9524,1,123,123.0
9525,1,63,63.0
9526,1,79,79.0
9527,3,219,73.0
9528,1,63,63.0
9529,3,206,68.7
9530,0,0,0.0
9531,4,304,76.0
9532,1,56,56.0
9533,0,0,0.0
9534,2,124,62.0
9535,1,133,133.0
9536,2,133,66.5
9537,1,59,59.0
9538,1,56,56.0
9539,0,0,0.0
9540,4,256,64.0
9541,1,50,50.0
9542,3,166,55.3
9543,4,303,75.8
9544,2,189,94.5
9545,0,0,0.0
9546,0,0,0.0
9547,1,112,112.0
9548,1,70,70.0
9549,1,89,89.0
9550,2,119,59.5
9551,0,0,0.0
9552,1,121,121.0
9553,2,189,94.5
9554,0,0,0.0
9555,0,0,0.0
9556,0,0,0.0
9557,0,0,0.0
9558,1,127,127.0
9559,2,189,94.5
9560,1,56,56.0
9561,2,168,84.0
9562,2,189,94.5
9563,0,0,0.0
9564,4,364,91.0
9565,1,63,63.0
9566,2,161,80.5
9567,1,63,63.0
9568,1,56,56.0
9569,3,205,68.3
9570,1,66,66.0
9571,0,0,0.0
9572,0,0,0.0
9573,1,57,57.0
9574,1,63,63.0
9575,0,0,0.0
9576,1,63,63.0
9577,2,190,95.0
9578,1,119,119.0
9579,1,81,81.0
9580,0,0,0.0
9581,1,141,141.0
9582,0,0,0.0
9583,0,0,0.0
9584,0,0,0.0
9585,0,0,0.0
9586,0,0,0.0
9587,0,0,0.0
9588,0,0,0.0
9589,0,0,0.0
9590,2,205,102.5
9591,2,140,70.0
9592,0,0,0.0
9593,0,0,0.0
9594,0,0,0.0
9595,1,56,56.0
9596,2,350,175.0
9597,2,110,55.0
9598,2,145,72.5
9599,2,216,108.0
9600,1,65,65.0
9601,0,0,0.0
9602,1,70,70.0
9603,1,70,70.0
9604,1,53,53.0
9605,1,88,88.0
9606,2,216,108.0
9607,0,0,0.0
9608,0,0,0.0
9609,1,56,56.0
9610,2,134,67.0
9611,2,153,76.5
9612,1,271,271.0
9613,1,77,77.0
9614,1,70,70.0
9615,0,0,0.0
9616,3,224,74.7
9617,0,0,0.0
9618,1,113,113.0
9619,1,64,64.0
9620,4,339,84.8
9621,2,147,73.5
9622,1,63,63.0
9623,3,228,76.0
9624,2,126,63.0
9625,0,0,0.0
9626,1,56,56.0
9627,1,54,54.0
9628,0,0,0.0
9629,1,77,77.0
9630,3,175,58.3
9631,0,0,0.0
9632,2,120,60.0
9633,0,0,0.0
9634,1,98,98.0
9635,1,86,86.0
9636,1,63,63.0
9637,0,0,0.0
9638,1,69,69.0
9639,1,70,70.0
9640,0,0,0.0
9641,2,119,59.5
9642,1,60,60.0
9643,1,63,63.0
9644,1,105,105.0
9645,0,0,0.0
9646,1,73,73.0
9647,1,76,76.0
9648,0,0,0.0
9649,1,63,63.0
9650,3,297,99.0
9651,1,77,77.0
9652,1,217,217.0
9653,3,269,89.7
9654,2,133,66.5
9655,1,84,84.0
9656,1,98,98.0
9657,3,324,108.0
9658,3,355,118.3
9659,1,65,65.0
9660,2,189,94.5
9661,0,0,0.0
9662,1,77,77.0
9663,1,105,105.0
9664,1,91,91.0
9665,1,56,56.0
9666,1,56,56.0
9667,2,133,66.5
9668,0,0,0.0
9669,2,183,91.5
9670,0,0,0.0
9671,2,150,75.0
9672,1,112,112.0
9673,0,0,0.0
9674,1,56,56.0
9675,0,0,0.0
9676,3,187,62.3
9677,2,208,104.0
9678,2,208,104.0
9679,2,203,101.5
9680,0,0,0.0
9681,0,0,0.0
9682,1,65,65.0
9683,0,0,0.0
9684,1,56,56.0
9685,1,77,77.0
9686,1,53,53.0
9687,2,126,63.0
9688,2,150,75.0
9689,0,0,0.0
9690,0,0,0.0
9691,1,68,68.0
9692,3,210,70.0
9693,1,63,63.0
9694,1,56,56.0
9695,2,168,84.0
9696,0,0,0.0
9697,2,137,68.5
9698,1,56,56.0
9699,1,70,70.0
9700,4,399,99.8
9701,1,59,59.0
9702,1,63,63.0
9703,1,81,81.0
9704,2,223,111.5
9705,1,104,104.0
9706,1,63,63.0
9707,1,86,86.0
9708,2,126,63.0
9709,1,70,70.0
9710,0,0,0.0
9711,0,0,0.0
9712,0,0,0.0
9713,0,0,0.0
9714,1,91,91.0
9715,1,87,87.0
9716,3,193,64.3
9717,0,0,0.0
9718,1,56,56.0
9719,2,126,63.0
9720,2,203,101.5
9721,0,0,0.0
9722,1,70,70.0
9723,0,0,0.0
9724,1,77,77.0
9725,0,0,0.0
9726,1,63,63.0
9727,1,119,119.0
9728,1,56,56.0
9729,3,259,86.3
9730,0,0,0.0
9731,1,51,51.0
9732,1,50,50.0
9733,2,112,56.0
9734,0,0,0.0
9735,1,56,56.0
9736,2,138,69.0
9737,1,63,63.0
9738,0,0,0.0
9739,1,154,154.0
9740,0,0,0.0
9741,2,108,54.0
9742,2,133,66.5
9743,5,427,85.4
9744,2,146,73.0
9745,1,63,63.0
9746,4,252,63.0
9747,3,251,83.7
9748,2,155,77.5
9749,1,92,92.0
9750,2,154,77.0
9751,0,0,0.0
9752,2,138,69.0
9753,1,70,70.0
9754,2,203,101.5
9755,0,0,0.0
9756,1,51,51.0
9757,2,119,59.5
9758,2,182,91.0
9759,2,163,81.5
9760,0,0,0.0
9761,4,268,67.0
9762,3,199,66.3
9763,0,0,0.0
9764,0,0,0.0
9765,4,240,60.0
9766,2,140,70.0
9767,0,0,0.0
9768,0,0,0.0
9769,3,232,77.3
9770,1,172,172.0
9771,3,342,114.0
9772,2,242,121.0
9773,1,63,63.0
9774,3,203,67.7
9775,0,0,0.0
9776,1,53,53.0
9777,3,231,77.0
9778,2,209,104.5
9779,1,91,91.0
9780,3,239,79.7
9781,1,70,70.0
9782,2,196,98.0
9783,2,189,94.5
9784,1,52,52.0
9785,0,0,0.0
9786,1,140,140.0
9787,0,0,0.0
9788,2,154,77.0
9789,1,84,84.0
9790,4,311,77.8
9791,2,129,64.5
9792,1,55,55.0
9793,1,64,64.0
9794,0,0,0.0
9795,2,208,104.0
9796,1,91,91.0
9797,2,119,59.5
9798,2,117,58.5
9799,2,141,70.5
9800,1,74,74.0
9801,2,147,73.5
9802,3,195,65.0
9803,1,77,77.0
9804,2,114,57.0
9805,1,68,68.0
9806,0,0,0.0
9807,0,0,0.0
9808,3,209,69.7
9809,1,63,63.0
9810,1,77,77.0
9811,2,238,119.0
9812,0,0,0.0
9813,1,63,63.0
9814,3,252,84.0
9815,2,129,64.5
9816,1,130,130.0
9817,2,129,64.5
9818,3,215,71.7
9819,0,0,0.0
9820,0,0,0.0
9821,1,63,63.0
9822,1,55,55.0
9823,1,77,77.0
9824,0,0,0.0
9825,0,0,0.0
9826,1,79,79.0
9827,0,0,0.0
9828,1,70,70.0
9829,0,0,0.0
9830,1,63,63.0
9831,0,0,0.0
9832,2,302,151.0
9833,1,54,54.0
9834,0,0,0.0
9835,2,113,56.5
9836,1,56,56.0
9837,1,62,62.0
9838,1,56,56.0
9839,1,56,56.0
9840,2,126,63.0
9841,2,125,62.5
9842,1,53,53.0
9843,2,169,84.5
9844,3,176,58.7
9845,2,116,58.0
9846,0,0,0.0
9847,1,53,53.0
9848,4,284,71.0
9849,0,0,0.0
9850,1,70,70.0
9851,0,0,0.0
9852,0,0,0.0
9853,3,335,111.7
9854,2,168,84.0
9855,2,196,98.0
9856,1,63,63.0
9857,0,0,0.0
9858,2,259,129.5
9859,1,70,70.0
9860,1,111,111.0
9861,1,224,224.0
9862,5,333,66.6
9863,0,0,0.0
9864,0,0,0.0
9865,1,161,161.0
9866,2,137,68.5
9867,2,190,95.0
9868,1,98,98.0
9869,1,93,93.0
9870,2,117,58.5
9871,0,0,0.0
9872,0,0,0.0
9873,0,0,0.0
9874,1,54,54.0
9875,2,119,59.5
9876,2,168,84.0
9877,0,0,0.0
9878,3,232,77.3
9879,3,217,72.3
9880,2,161,80.5
9881,2,148,74.0
9882,3,500,166.7
9883,1,133,133.0
9884,0,0,0.0
9885,1,91,91.0
9886,0,0,0.0
9887,1,56,56.0
9888,2,119,59.5
9889,1,63,63.0
9890,2,143,71.5
9891,1,84,84.0
9892,0,0,0.0
9893,3,322,107.3
9894,2,172,86.0
9895,1,55,55.0
9896,2,108,54.0
9897,0,0,0.0
9898,3,242,80.7
9899,1,56,56.0
9900,2,129,64.5
9901,0,0,0.0
9902,0,0,0.0
9903,2,140,70.0
9904,4,242,60.5
9905,2,161,80.5
9906,1,56,56.0
9907,1,54,54.0
9908,2,126,63.0
9909,2,171,85.5
9910,1,91,91.0
9911,1,70,70.0
9912,1,70,70.0
9913,2,116,58.0
9914,0,0,0.0
9915,0,0,0.0
9916,0,0,0.0
9917,3,198,66.0
9918,1,98,98.0
9919,1,56,56.0
9920,4,269,67.2
9921,1,63,63.0
9922,1,74,74.0
9923,0,0,0.0
9924,1,70,70.0
9925,2,154,77.0
9926,0,0,0.0
9927,0,0,0.0
9928,1,56,56.0
9929,1,91,91.0
9930,0,0,0.0
9931,1,56,56.0
9932,0,0,0.0
9933,2,166,83.0
9934,1,70,70.0
9935,0,0,0.0
9936,3,229,76.3
9937,2,158,79.0
9938,3,247,82.3
9939,0,0,0.0
9940,0,0,0.0
9941,0,0,0.0
9942,0,0,0.0
9943,2,272,136.0
9944,0,0,0.0
9945,0,0,0.0
9946,0,0,0.0
9947,2,112,56.0
9948,0,0,0.0
9949,2,198,99.0
9950,0,0,0.0
9951,0,0,0.0
9952,1,70,70.0
9953,0,0,0.0
9954,3,175,58.3
9955,1,52,52.0
9956,0,0,0.0
9957,0,0,0.0
9958,1,84,84.0
9959,1,63,63.0
9960,1,75,75.0
9961,2,121,60.5
9962,2,148,74.0
9963,3,199,66.3
9964,0,0,0.0
9965,2,140,70.0
9966,2,154,77.0
9967,2,168,84.0
9968,1,70,70.0
9969,1,84,84.0
9970,0,0,0.0
9971,0,0,0.0
9972,1,56,56.0
9973,1,59,59.0
9974,2,128,64.0
9975,1,84,84.0
9976,0,0,0.0
9977,1,91,91.0
9978,4,327,81.8
9979,1,59,59.0
9980,1,56,56.0
9981,1,77,77.0
9982,0,0,0.0
9983,2,114,57.0
9984,0,0,0.0
9985,2,112,56.0
9986,0,0,0.0
9987,0,0,0.0
9988,0,0,0.0
9989,1,51,51.0
9990,0,0,0.0
9991,2,112,56.0
9992,0,0,0.0
9993,0,0,0.0
9994,0,0,0.0
9995,2,140,70.0
9996,3,284,94.7
9997,0,0,0.0
9998,2,147,73.5
9999,1,56,56.0
10000,2,127,63.5
10001,0,0,0.0
10002,0,0,0.0
10003,2,111,55.5
10004,1,83,83.0
10005,0,0,0.0
10006,0,0,0.0
10007,3,188,62.7
10008,2,137,68.5
10009,0,0,0.0
10010,3,184,61.3
10011,0,0,0.0
10012,0,0,0.0
10013,0,0,0.0
10014,1,56,56.0
10015,0,0,0.0
10016,1,58,58.0
10017,2,252,126.0
10018,1,51,51.0
10019,1,56,56.0
10020,0,0,0.0
10021,0,0,0.0
10022,1,127,127.0
10023,1,52,52.0
10024,0,0,0.0
10025,3,370,123.3
10026,0,0,0.0
10027,0,0,0.0
10028,0,0,0.0
10029,1,70,70.0
10030,0,0,0.0
10031,0,0,0.0
10032,0,0,0.0
10033,2,187,93.5
10034,1,105,105.0
10035,0,0,0.0
10036,0,0,0.0
10037,1,119,119.0
10038,1,63,63.0
10039,1,64,64.0
10040,1,86,86.0
10041,2,149,74.5
10042,1,79,79.0
10043,2,154,77.0
10044,0,0,0.0
10045,2,160,80.0
10046,1,192,192.0
10047,0,0,0.0
10048,1,54,54.0
10049,0,0,0.0
10050,1,112,112.0
10051,2,175,87.5
10052,2,360,180.0
10053,1,59,59.0
10054,1,96,96.0
10055,0,0,0.0
10056,0,0,0.0
10057,0,0,0.0
10058,0,0,0.0
10059,1,52,52.0
10060,0,0,0.0
10061,2,133,66.5
10062,0,0,0.0
10063,1,55,55.0
10064,0,0,0.0
10065,5,316,63.2
10066,1,66,66.0
10067,0,0,0.0
10068,1,59,59.0
10069,1,112,112.0
10070,0,0,0.0
10071,0,0,0.0
10072,0,0,0.0
10073,0,0,0.0
10074,1,56,56.0
10075,1,91,91.0
10076,0,0,0.0
10077,0,0,0.0
10078,0,0,0.0
10079,0,0,0.0
10080,1,70,70.0
10081,1,56,56.0
10082,1,91,91.0
10083,1,56,56.0
10084,1,56,56.0
10085,1,77,77.0
10086,0,0,0.0
10087,2,156,78.0
10088,1,55,55.0
10089,0,0,0.0
10090,0,0,0.0
10091,1,63,63.0
10092,1,140,140.0
10093,0,0,0.0
10094,1,70,70.0
10095,0,0,0.0
10096,0,0,0.0
10097,1,96,96.0
10098,1,56,56.0
10099,1,77,77.0
10100,0,0,0.0
10101,1,98,98.0
10102,1,56,56.0
10103,1,70,70.0
10104,2,196,98.0
10105,0,0,0.0
10106,1,53,53.0
10107,1,63,63.0
10108,1,69,69.0
10109,2,154,77.0
10110,2,212,106.0
10111,2,135,67.5
10112,1,56,56.0
10113,1,89,89.0
10114,1,57,57.0
10115,1,64,64.0
10116,0,0,0.0
10117,1,65,65.0
10118,2,182,91.0
10119,4,227,56.8
10120,1,63,63.0
10121,0,0,0.0
10122,1,77,77.0
10123,0,0,0.0
10124,2,116,58.0
10125,1,98,98.0
10126,2,119,59.5
10127,1,56,56.0
10128,1,59,59.0
10129,2,135,67.5
10130,1,100,100.0
10131,1,56,56.0
10132,0,0,0.0
10133,1,149,149.0
10134,0,0,0.0
10135,0,0,0.0
10136,0,0,0.0
10137,1,68,68.0
10138,5,419,83.8
10139,2,147,73.5
10140,2,231,115.5
10141,0,0,0.0
10142,0,0,0.0
10143,2,210,105.0
10144,2,124,62.0
10145,1,91,91.0
10146,0,0,0.0
10147,0,0,0.0
10148,1,56,56.0
10149,0,0,0.0
10150,0,0,0.0
10151,2,129,64.5
10152,0,0,0.0
10153,2,112,56.0
10154,2,112,56.0
10155,2,239,119.5
10156,0,0,0.0
10157,2,125,62.5
10158,2,154,77.0
10159,2,107,53.5
10160,0,0,0.0
10161,2,179,89.5
10162,1,97,97.0
10163,0,0,0.0
10164,2,113,56.5
10165,0,0,0.0
10166,2,217,108.5
10167,2,110,55.0
10168,1,77,77.0
10169,0,0,0.0
10170,1,63,63.0
10171,0,0,0.0
10172,1,84,84.0
10173,2,119,59.5
10174,0,0,0.0
10175,2,126,63.0
10176,0,0,0.0
10177,2,236,118.0
10178,4,277,69.2
10179,2,122,61.0
10180,1,56,56.0
10181,0,0,0.0
10182,2,146,73.0
10183,0,0,0.0
10184,1,133,133.0
10185,2,195,97.5
10186,0,0,0.0
10187,1,53,53.0
10188,1,53,53.0
10189,2,231,115.5
10190,1,86,86.0
10191,0,0,0.0
10192,0,0,0.0
10193,1,105,105.0
10194,2,140,70.0
10195,3,192,64.0
10196,1,140,140.0
10197,1,63,63.0
10198,0,0,0.0
10199,2,117,58.5
10200,2,129,64.5
10201,1,84,84.0
10202,1,95,95.0
10203,1,63,63.0
10204,2,177,88.5
10205,2,184,92.0
10206,0,0,0.0
10207,2,109,54.5
10208,1,83,83.0
10209,0,0,0.0
10210,1,51,51.0
10211,0,0,0.0
10212,1,70,70.0
10213,1,56,56.0
10214,1,109,109.0
10215,3,322,107.3
10216,2,301,150.5
10217,1,63,63.0
10218,0,0,0.0
10219,1,90,90.0
10220,1,72,72.0
10221,2,147,73.5
10222,0,0,0.0
10223,1,107,107.0
10224,0,0,0.0
10225,0,0,0.0
10226,0,0,0.0
10227,0,0,0.0
10228,2,120,60.0
10229,0,0,0.0
10230,0,0,0.0
10231,2,132,66.0
10232,0,0,0.0
10233,0,0,0.0
10234,1,56,56.0
10235,0,0,0.0
10236,2,273,136.5
